contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,spotPrice,fetchTime,midPrice,spread,spreadPct,marketPrice,daysToExpiry,timeToExpiry,moneyness,isITM,riskFreeRate
SPY260331P00582000,2026-03-10 18:39:57+00:00,582.0,1.07,1.17,1.2,-0.3499999,-24.647882,10.0,959,0.39770022886175305,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.185,0.03,0.0253164556962025,1.185,20,0.0547945205479452,0.8594465375450758,False,0.05
SPY260331P00583000,2026-03-10 18:39:57+00:00,583.0,1.09,1.19,1.22,-0.8399999,-43.52331,9.0,636,0.3954232693200999,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.205,0.03,0.0248962655601659,1.205,20,0.0547945205479452,0.860923249808899,False,0.05
SPY260331P00584000,2026-03-10 18:40:01+00:00,584.0,1.11,1.21,1.24,-1.1,-49.773754,8.0,907,0.39311833581673805,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.225,0.03,0.0244897959183673,1.225,20,0.0547945205479452,0.8623999620727222,False,0.05
SPY260331P00585000,2026-03-10 20:02:07+00:00,585.0,1.33,1.24,1.27,-0.15999997,-10.738253,93.0,3980,0.3914279276089523,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.255,0.03,0.0239043824701195,1.255,20,0.0547945205479452,0.8638766743365452,False,0.05
SPY260331P00586000,2026-03-10 18:39:54+00:00,586.0,1.15,1.26,1.29,-0.25,-17.857143,104.0,1219,0.3890588741284665,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.275,0.03,0.0235294117647059,1.275,20,0.0547945205479452,0.8653533866003684,False,0.05
SPY260331P00590000,2026-03-10 19:36:08+00:00,590.0,1.49,1.36,1.4,-0.15999997,-9.696967,539.0,81428,0.3808032616291562,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.38,0.0399999999999998,0.0289855072463766,1.38,20,0.0547945205479452,0.871260235655661,False,0.05
SPY260331P00595000,2026-03-10 20:14:41+00:00,595.0,1.51,1.52,1.55,-0.26999998,-15.168538,255.0,6568,0.37096764260080783,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.535,0.03,0.019543973941368,1.535,20,0.0547945205479452,0.8786437969747768,False,0.05
SPY260331P00600000,2026-03-10 20:10:20+00:00,600.0,1.78,1.69,1.73,-0.18000007,-9.183677,3027.0,31260,0.361109553659963,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.71,0.04,0.0233918128654971,1.71,20,0.0547945205479452,0.8860273582938926,False,0.05
SPY260331P00605000,2026-03-10 20:13:44+00:00,605.0,1.94,1.9,1.94,-0.21000004,-9.767444,2546.0,10352,0.35176263559372317,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.92,0.04,0.0208333333333333,1.92,20,0.0547945205479452,0.8934109196130083,False,0.05
SPY260331P00610000,2026-03-10 20:14:41+00:00,610.0,2.14,2.13,2.18,-0.32999992,-13.360321,5503.0,5621,0.34222770736419167,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,2.155,0.0500000000000002,0.023201856148492,2.155,20,0.0547945205479452,0.900794480932124,False,0.05
SPY260331P00615000,2026-03-10 19:59:00+00:00,615.0,2.68,2.41,2.46,-0.18999982,-6.6202025,5303.0,3675,0.33312011406236247,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,2.435,0.0499999999999998,0.0205338809034906,2.435,20,0.0547945205479452,0.90817804225124,False,0.05
SPY260331P00620000,2026-03-10 20:13:44+00:00,620.0,2.82,2.74,2.78,-0.25,-8.143323,6470.0,12917,0.32413784888671693,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,2.76,0.0399999999999995,0.0144927536231882,2.76,20,0.0547945205479452,0.9155616035703557,False,0.05
SPY260331P00621000,2026-03-10 19:40:36+00:00,621.0,3.2,2.81,2.85,0.059999943,1.9108261,125.0,1620,0.3223205650832596,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,2.83,0.04,0.0141342756183745,2.83,20,0.0547945205479452,0.9170383158341788,False,0.05
SPY260331P00622000,2026-03-10 18:39:51+00:00,622.0,2.66,2.88,2.93,-0.3499999,-11.627905,42.0,1291,0.3206018599964205,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,2.905,0.0500000000000002,0.017211703958692,2.905,20,0.0547945205479452,0.918515028098002,False,0.05
SPY260331P00623000,2026-03-10 19:19:46+00:00,623.0,2.64,2.96,3.0,-0.7299998,-21.661715,66.0,1359,0.31881357549487666,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,2.98,0.04,0.0134228187919463,2.98,20,0.0547945205479452,0.9199917403618252,False,0.05
SPY260331P00624000,2026-03-10 19:19:44+00:00,624.0,2.72,3.04,3.08,-2.3300002,-46.138615,86.0,1692,0.3171152224825498,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.06,0.04,0.0130718954248366,3.06,20,0.0547945205479452,0.9214684526256482,False,0.05
SPY260331P00625000,2026-03-10 19:48:05+00:00,625.0,3.5,3.12,3.16,0.109999895,3.2448347,332.0,11494,0.3153448322462509,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.14,0.04,0.0127388535031847,3.14,20,0.0547945205479452,0.9229451648894714,False,0.05
SPY260331P00626000,2026-03-10 19:35:32+00:00,626.0,3.44,3.2,3.25,-0.14999986,-4.178269,137.0,1385,0.3136562990976285,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.225,0.0499999999999998,0.0155038759689921,3.225,20,0.0547945205479452,0.9244218771532946,False,0.05
SPY260331P00627000,2026-03-10 19:29:16+00:00,627.0,3.27,3.28,3.33,-0.54999995,-14.397905,87.0,1807,0.3117440664327426,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.3049999999999997,0.0500000000000002,0.0151285930408472,3.3049999999999997,20,0.0547945205479452,0.9258985894171178,False,0.05
SPY260331P00628000,2026-03-10 19:47:43+00:00,628.0,3.64,3.37,3.42,-0.109999895,-2.9333305,42.0,2564,0.3100583626678215,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.395,0.0499999999999998,0.0147275405007363,3.395,20,0.0547945205479452,0.927375301680941,False,0.05
SPY260331P00629000,2026-03-10 18:39:49+00:00,629.0,3.19,3.46,3.51,-0.6799998,-17.571056,103.0,1039,0.3082964909368737,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.485,0.0499999999999998,0.0143472022955523,3.485,20,0.0547945205479452,0.928852013944764,False,0.05
SPY260331P00630000,2026-03-10 20:03:31+00:00,630.0,3.87,3.56,3.61,-0.09000015,-2.272731,1998.0,10146,0.3067435574433198,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.585,0.0499999999999998,0.0139470013947,3.585,20,0.0547945205479452,0.9303287262085872,False,0.05
SPY260331P00631000,2026-03-10 19:59:09+00:00,631.0,4.08,3.65,3.71,-0.010000229,-0.24450436,81.0,937,0.304968668593953,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.68,0.06,0.0163043478260869,3.68,20,0.0547945205479452,0.9318054384724104,False,0.05
SPY260331P00632000,2026-03-10 19:26:34+00:00,632.0,3.83,3.75,3.81,-2.04,-34.752983,155.0,406,0.3032544913261815,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.78,0.06,0.0158730158730158,3.78,20,0.0547945205479452,0.9332821507362336,False,0.05
SPY260331P00633000,2026-03-10 19:47:43+00:00,633.0,4.14,3.86,3.91,0.26999998,6.9767437,136.0,3451,0.301595504128844,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.885,0.0500000000000002,0.0128700128700129,3.885,20,0.0547945205479452,0.9347588630000568,False,0.05
SPY260331P00634000,2026-03-10 18:50:22+00:00,634.0,3.7,3.96,4.02,-0.49999976,-11.904757,133.0,664,0.2998543766452989,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,3.99,0.0599999999999996,0.0150375939849623,3.99,20,0.0547945205479452,0.9362355752638798,False,0.05
SPY260331P00635000,2026-03-10 19:50:44+00:00,635.0,4.52,4.07,4.13,0.009999752,0.22172397,2227.0,8856,0.29816262239765895,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,4.1,0.0599999999999996,0.0146341463414633,4.1,20,0.0547945205479452,0.937712287527703,False,0.05
SPY260331P00636000,2026-03-10 19:29:01+00:00,636.0,4.21,4.19,4.24,-2.12,-33.49131,79.0,515,0.2965152398031638,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,4.215,0.0499999999999998,0.0118623962040331,4.215,20,0.0547945205479452,0.939188999791526,False,0.05
SPY260331P00637000,2026-03-10 19:21:49+00:00,637.0,4.28,4.3,4.36,-0.18999958,-4.2505503,235.0,2180,0.2947820291705784,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,4.33,0.0600000000000005,0.0138568129330255,4.33,20,0.0547945205479452,0.9406657120553492,False,0.05
SPY260331P00638000,2026-03-10 18:59:40+00:00,638.0,4.2,4.42,4.48,-2.25,-34.88372,117.0,1163,0.2930880273729328,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,4.45,0.0600000000000005,0.0134831460674158,4.45,20,0.0547945205479452,0.9421424243191724,False,0.05
SPY260331P00639000,2026-03-10 19:51:27+00:00,639.0,5.02,4.54,4.6,-0.3800001,-7.037039,33.0,2645,0.29130740499220187,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,4.57,0.0599999999999996,0.0131291028446388,4.57,20,0.0547945205479452,0.9436191365829956,False,0.05
SPY260331P00640000,2026-03-10 20:12:46+00:00,640.0,4.79,4.67,4.73,-0.46000004,-8.761906,2170.0,18713,0.2896804098226189,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,4.7,0.0600000000000005,0.0127659574468086,4.7,20,0.0547945205479452,0.9450958488468189,False,0.05
SPY260331P00641000,2026-03-10 19:12:06+00:00,641.0,4.61,4.8,4.86,-2.19,-32.205883,42.0,655,0.2879621651370776,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,4.83,0.0600000000000005,0.0124223602484473,4.83,20,0.0547945205479452,0.946572561110642,False,0.05
SPY260331P00642000,2026-03-10 19:02:25+00:00,642.0,4.74,4.93,4.99,-0.4300003,-8.317221,131.0,759,0.28615432751136716,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,4.96,0.0600000000000005,0.0120967741935484,4.96,20,0.0547945205479452,0.9480492733744652,False,0.05
SPY260331P00643000,2026-03-10 19:20:49+00:00,643.0,4.77,5.07,5.13,-2.2800002,-32.340427,53.0,862,0.28448577932833524,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,5.1,0.0599999999999996,0.0117647058823528,5.1,20,0.0547945205479452,0.9495259856382884,False,0.05
SPY260331P00644000,2026-03-10 19:48:06+00:00,644.0,5.64,5.21,5.27,-0.03000021,-0.52910423,35.0,906,0.2827234180661212,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,5.24,0.0599999999999996,0.0114503816793892,5.24,20,0.0547945205479452,0.9510026979021112,False,0.05
SPY260331P00645000,2026-03-10 20:07:11+00:00,645.0,5.59,5.36,5.42,-0.42000008,-6.9883537,485.0,25626,0.28108912844264405,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,5.390000000000001,0.0599999999999996,0.0111317254174396,5.390000000000001,20,0.0547945205479452,0.9524794101659344,False,0.05
SPY260331P00646000,2026-03-10 19:59:03+00:00,646.0,6.05,5.51,5.57,0.3000002,5.217395,140.0,18983,0.2793572225325154,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,5.54,0.0600000000000005,0.0108303249097473,5.54,20,0.0547945205479452,0.9539561224297576,False,0.05
SPY260331P00647000,2026-03-10 19:34:23+00:00,647.0,6.01,5.66,5.72,-0.10999966,-1.7973801,284.0,1504,0.2775292077532527,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,5.6899999999999995,0.0599999999999996,0.0105448154657292,5.6899999999999995,20,0.0547945205479452,0.9554328346935808,False,0.05
SPY260331P00648000,2026-03-10 19:29:02+00:00,648.0,5.8,5.82,5.88,-1.21,-17.261055,137.0,1386,0.2758170078752735,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,5.85,0.0599999999999996,0.0102564102564101,5.85,20,0.0547945205479452,0.956909546957404,False,0.05
SPY260331P00649000,2026-03-10 19:59:55+00:00,649.0,6.48,5.98,6.04,0.0,0.0,76.0,2682,0.27400507908426214,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,6.01,0.0599999999999996,0.0099833610648917,6.01,20,0.0547945205479452,0.9583862592212272,False,0.05
SPY260331P00650000,2026-03-10 20:13:28+00:00,650.0,6.25,6.15,6.21,-0.42999983,-6.437124,9967.0,20449,0.2722992700210693,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,6.18,0.0599999999999996,0.0097087378640776,6.18,20,0.0547945205479452,0.9598629714850504,False,0.05
SPY260331P00651000,2026-03-10 20:10:27+00:00,651.0,6.6,6.32,6.38,-0.28999996,-4.208998,114.0,1092,0.27049036528974346,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,6.35,0.0599999999999996,0.0094488188976377,6.35,20,0.0547945205479452,0.9613396837488736,False,0.05
SPY260331P00652000,2026-03-10 20:10:27+00:00,652.0,6.77,6.49,6.56,-0.11000013,-1.5988392,106.0,10390,0.26867901102340325,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,6.525,0.0699999999999994,0.0107279693486589,6.525,20,0.0547945205479452,0.9628163960126966,False,0.05
SPY260331P00653000,2026-03-10 20:01:33+00:00,653.0,7.12,6.67,6.74,0.07999992,1.1363626,119.0,934,0.26686217168058796,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,6.705,0.0700000000000002,0.0104399701715138,6.705,20,0.0547945205479452,0.9642931082765198,False,0.05
SPY260331P00654000,2026-03-10 20:07:45+00:00,654.0,7.07,6.86,6.92,-0.1699996,-2.3480608,117.0,1079,0.26503688426767075,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,6.890000000000001,0.0599999999999996,0.0087082728592161,6.890000000000001,20,0.0547945205479452,0.9657698205403428,False,0.05
SPY260331P00655000,2026-03-10 20:07:23+00:00,655.0,7.26,7.04,7.11,-0.52999973,-6.803591,2440.0,14024,0.263104670928075,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,7.075,0.0700000000000002,0.0098939929328622,7.075,20,0.0547945205479452,0.967246532804166,False,0.05
SPY260331P00656000,2026-03-10 18:39:51+00:00,656.0,7.88,7.24,7.31,-0.049999714,-0.6305134,65.0,650,0.2613494186258278,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,7.275,0.0699999999999994,0.0096219931271476,7.275,20,0.0547945205479452,0.9687232450679892,False,0.05
SPY260331P00657000,2026-03-10 20:00:56+00:00,657.0,7.92,7.44,7.5,0.099999905,1.2787712,445.0,715,0.25938838417091803,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,7.470000000000001,0.0599999999999996,0.0080321285140561,7.470000000000001,20,0.0547945205479452,0.9701999573318124,False,0.05
SPY260331P00658000,2026-03-10 19:35:10+00:00,658.0,8.09,7.64,7.71,0.53999996,7.152317,677.0,1730,0.25750190558487934,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,7.675,0.0700000000000002,0.0091205211726384,7.675,20,0.0547945205479452,0.9716766695956356,False,0.05
SPY260331P00659000,2026-03-10 20:00:42+00:00,659.0,8.35,7.85,7.92,-0.19999981,-2.339179,317.0,5449,0.25559286399591064,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,7.885,0.0700000000000002,0.0088776157260621,7.885,20,0.0547945205479452,0.9731533818594588,False,0.05
SPY260331P00660000,2026-03-10 20:14:04+00:00,660.0,8.15,8.06,8.13,-0.6500006,-7.38637,6142.0,24822,0.25356853400256324,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,8.095,0.0700000000000002,0.0086473131562693,8.095,20,0.0547945205479452,0.9746300941232818,False,0.05
SPY260331P00661000,2026-03-10 19:31:44+00:00,661.0,8.56,8.28,8.36,-0.21000004,-2.3945272,432.0,648,0.25169613507995453,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,8.32,0.08,0.0096153846153846,8.32,20,0.0547945205479452,0.976106806387105,False,0.05
SPY260331P00662000,2026-03-10 18:39:48+00:00,662.0,9.14,8.51,8.58,-0.65999985,-6.734692,118.0,1903,0.24970295336686987,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,8.545,0.0700000000000002,0.008191925102399,8.545,20,0.0547945205479452,0.9775835186509282,False,0.05
SPY260331P00663000,2026-03-10 20:06:24+00:00,663.0,9.08,8.74,8.82,-0.27000046,-2.8877053,111.0,2134,0.24776334167288389,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,8.780000000000001,0.08,0.0091116173120729,8.780000000000001,20,0.0547945205479452,0.9790602309147514,False,0.05
SPY260331P00664000,2026-03-10 19:48:06+00:00,664.0,9.8,8.98,9.05,0.52000046,5.603453,238.0,836,0.24569932653736862,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,9.015,0.0700000000000002,0.0077648363838048,9.015,20,0.0547945205479452,0.9805369431785744,False,0.05
SPY260331P00665000,2026-03-10 20:04:57+00:00,665.0,9.62,9.22,9.3,-0.3800001,-3.8000011,2332.0,10155,0.24368155148330417,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,9.260000000000002,0.08,0.0086393088552915,9.260000000000002,20,0.0547945205479452,0.9820136554423976,False,0.05
SPY260331P00666000,2026-03-10 20:08:24+00:00,666.0,9.69,9.47,9.55,-0.12000084,-1.2232502,3895.0,1315,0.24162005224161767,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,9.510000000000002,0.08,0.0084121976866456,9.510000000000002,20,0.0547945205479452,0.9834903677062208,False,0.05
SPY260331P00667000,2026-03-10 20:14:13+00:00,667.0,9.79,9.73,9.81,-0.8699999,-8.161349,150.0,783,0.23959589529172393,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,9.77,0.08,0.0081883316274309,9.77,20,0.0547945205479452,0.984967079970044,False,0.05
SPY260331P00668000,2026-03-10 20:00:02+00:00,668.0,10.59,10.0,10.08,0.59000015,5.9000015,454.0,3233,0.23760401708034168,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,10.04,0.08,0.0079681274900398,10.04,20,0.0547945205479452,0.9864437922338672,False,0.05
SPY260331P00669000,2026-03-10 20:01:23+00:00,669.0,10.86,10.27,10.35,-0.09000015,-0.8219192,698.0,480,0.23547420552899717,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,10.31,0.08,0.0077594568380213,10.31,20,0.0547945205479452,0.9879205044976902,False,0.05
SPY260331P00670000,2026-03-10 20:14:51+00:00,670.0,10.56,10.55,10.63,-0.9699993,-8.41283,4386.0,14672,0.2333693377969474,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,10.59,0.08,0.0075542965061378,10.59,20,0.0547945205479452,0.9893972167615134,False,0.05
SPY260331P00671000,2026-03-10 18:45:03+00:00,671.0,11.61,10.83,10.92,0.77999973,7.2022133,190.0,1114,0.23120294633293842,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,10.875,0.0899999999999998,0.0082758620689655,10.875,20,0.0547945205479452,0.9908739290253366,False,0.05
SPY260331P00672000,2026-03-10 20:00:43+00:00,672.0,11.75,11.13,11.21,-0.029999733,-0.25466666,166.0,1482,0.2290526746603044,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,11.170000000000002,0.08,0.0071620411817368,11.170000000000002,20,0.0547945205479452,0.9923506412891596,False,0.05
SPY260331P00673000,2026-03-10 19:39:11+00:00,673.0,12.4,11.43,11.52,0.79999924,6.896545,196.0,1434,0.2269135855361189,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,11.475,0.0899999999999998,0.0078431372549019,11.475,20,0.0547945205479452,0.9938273535529828,False,0.05
SPY260331P00674000,2026-03-10 20:14:51+00:00,674.0,11.78,11.75,11.83,-0.89000034,-7.0244694,495.0,499,0.2247807900091499,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,11.79,0.08,0.006785411365564,11.79,20,0.0547945205479452,0.995304065816806,False,0.05
SPY260331P00675000,2026-03-10 20:14:03+00:00,675.0,12.16,12.07,12.15,-0.8100004,-6.2451844,2214.0,6147,0.22256957641044176,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,12.11,0.08,0.0066061106523534,12.11,20,0.0547945205479452,0.9967807780806291,False,0.05
SPY260331P00676000,2026-03-10 20:09:07+00:00,676.0,12.79,12.4,12.48,-0.42000008,-3.1794102,725.0,523,0.22035549799698165,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,12.44,0.08,0.0064308681672025,12.44,20,0.0547945205479452,0.9982574903444524,False,0.05
SPY260331P00677000,2026-03-10 20:14:27+00:00,677.0,12.75,12.74,12.83,-0.43999958,-3.3358574,1024.0,851,0.21821284505790578,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,12.785,0.0899999999999998,0.007039499413375,12.785,20,0.0547945205479452,0.9997342026082756,False,0.05
SPY260331P00678000,2026-03-10 20:13:35+00:00,678.0,13.2,13.09,13.18,-0.47000027,-3.4381878,978.0,1008,0.2159776424226665,True,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,13.135,0.0899999999999998,0.00685192234488,13.135,20,0.0547945205479452,1.001210914872099,True,0.05
SPY260331P00679000,2026-03-10 20:01:18+00:00,679.0,14.15,13.45,13.54,-0.40000057,-2.7491448,533.0,1216,0.21372424547723556,True,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,13.495,0.0899999999999998,0.0066691367173026,13.495,20,0.0547945205479452,1.0026876271359215,True,0.05
